,MOL_id,MOL_name,SMILES,Cluster No.,Num_data,Num_pos_data
1110,L001111,D000787,c1c(ccc(c1)S(=O)(=O)N)/N=N/c2c(cc(c(c2)/N=N/c3ccc(cc3)S(=O)(=O)N)N)N,,5,0
1111,L001112,D000788,c1c(cc(cc1F)Br)[C@@H]2CCCCCN2,,1,0
1112,L001113,D000789,COc1cccc(c1OC)[C@@H]2CC(=NN2C(=O)CSc3nnc(n3c4ccc(cc4)F)CNC(=O)Cc5ccccc5)c6cccs6,,1,0
1113,L001114,D000790,c1[nH]c2c([nH+]1)CN[C@@H](C2)C(=O)NC3(CCCCC3)C(=O)[O-],,1,0
1114,L001115,D000791,C[C@H](C(=O)NC1CCCCC1)N(C2CC[NH+](CC2)Cc3ccccc3)C(=O)c4c(c(ns4)C(=O)N)N,,11,0
1115,L001116,D000792,CCCCc1ccc(cc1)NC(=S)N(Cc2ccc(cc2)N(C)C)Cc3cccc[nH+]3,,3,0
1116,L001117,D000793,Cc1ccc(c(c1)C(=O)N2Cc3c(nc(nc3c4cccnc4)N)C2)C,,1,0
1117,L001118,D000794,CC[C@H]([C@@H](c1ccc(s1)Br)n2c(nc(n2)C)C)N,,1,0
1118,L001119,D000795,C[C@@H]1C[C@H]1c2ccc(o2)CC(=O)[O-],,1,0
1119,L001120,D000796,CO[C@@]1([C@H]2N(C1=O)C(=C(CS2)COC(=O)N)C(=O)[O-])NC(=O)Cc3cccs3,,2,0
1120,L001121,D000797,CC[C@H]1[C@@]2([C@@H]([C@H](C(=O)[C@@H](C[C@@]([C@@H]([C@H](C(=O)[C@H](C(=O)O1)C)C)O[C@H]3[C@@H]([C@H](C[C@H](O3)C)[NH+](C)C)O)(C)OC)C)C)N(C(=O)O2)CCCCn4cc(nc4)c5cccnc5)C,,1,0
1121,L001122,D000798,c1cc(oc1)CN2C(=O)[C@](N=C2[O-])(C(F)(F)F)NS(=O)(=O)c3ccc(cc3)N,,1,0
1122,L001123,D000799,Cc1cccc(c1NC(=O)N[C@@H](Cc2ccccc2)/C(=N/c3nnc(s3)c4ccc5c(c4)OCO5)/[O-])C,,1,0
1123,L001124,D000800,c1ccc(cc1)C[C@@H](C(=O)N[C@H](Cc2ccccc2)C(=O)N[C@@H](Cc3ccccc3)C(=O)N[C@@H](Cc4ccccc4)C(=O)N[C@@H](Cc5ccccc5)C(=O)[O-])[NH3+],,5,0
1124,L001125,D000801,CCOC[C@@H](C[NH+](Cc1c(nn(c1Oc2ccc(cc2)Cl)c3ccccc3)C)C4CC4)O,,3,0
1125,L001126,D000802,CC(C)(C)c1c(c(nc([nH+]1)c2cc(cs2)Br)N)I,,1,0
1126,L001127,D000803,CCOc1cc(cc(c1OCC(=O)Nc2ccc(cc2)C)Br)/C=c/3\c(=O)n4c(=NC(=C([C@H]4c5cc(c(c(c5)Cl)[O-])OC)C(=O)OC)C)s3,,5,0
1127,L001128,D000804,c1ccc(c(c1)C(=O)N)NCc2c(nnn2c3c(non3)N)C(=O)N/N=C\c4cc(ccc4O)Cl,,9,0
1128,L001129,D000805,CNC(=O)NC(=O)COC(=O)c1c[nH]nc1c2ccc3c(c2)OCCO3,,1,0
1129,L001130,D000806,Cc1nc([nH]n1)S[C@H]2CC[C@](C2)(C#N)NC3CC3,,1,0
1130,L001131,D000807,[H]/N=C(/Nc1cc(cc(c1)C(F)(F)F)C(F)(F)F)\N/C(=N/[H])/NN,,1,0
1131,L001132,D000808,c1c(cc(c(c1Br)N2CCCCC2=[NH2+])Br)Br,,1,0
1132,L001133,D000809,c1cc(ccc1c2ccc(o2)[C@@H]3[C@@H]4CCCC=C4[C@H](C(=[NH2+])C3(C#N)C#N)C#N)Br,,2,0
1133,L001134,D000810,c1cc(ccc1N2C(=O)[C@@H]3CC=C(C[C@H]3C2=O)Cl)S(=O)(=O)N,,2,0
1134,L001135,D000811,Cc1c(sc(n1)n2c(cc(n2)c3ccccc3)c4ccccc4)C(=O)/C=C(\C(=N\c5ccccc5C(=O)C)\[O-])/NNC(=O)c6ccccc6S(=O)(=O)N,,5,0
1135,L001136,D000812,c1c(nc(s1)CN)C(=O)N2CCC[C@@H](C2)C(=O)N,,1,0
1136,L001137,D000813,CN/N=C(\[C@H](O)c1ccc(cc1)[C@H](O)/C(=N\NC)/c2nc3c([nH]c2=O)cc(cc3)Cl)/c4nc5c([nH]c4=O)cc(cc5)Cl,,2,0
1137,L001138,D000814,Cc1cc(c2c(c1)c(cc(n2)c3ccc(cc3)Cl)C(=O)N4CCOCC4)C,,1,0
1138,L001139,D000815,C[C@@H]1CS[C@@H]([C@@H](N1)c2ccc(cc2)Br)C,,1,0
1139,L001140,D000816,C1C[C@H](C[C@@H](C1)C(=O)N)C[NH3+],,1,0
1140,L001141,D000817,c1cc2c(cc1N)c(ncn2)Nc3cc(cc(c3)F)F,,1,0
1141,L001142,D000818,c1cc(sc1)C2=NN([C@H](C2)c3ccc(cc3)F)c4cc(ccc4Cl)Cl,,1,0
1142,L001143,D000819,COc1cc(ccc1O)/C=C/C(=O)O[C@H](C(=O)[O-])[C@](Cc2ccc(c(c2)O)O)(C(=O)[O-])O,,1,0
1143,L001144,D000820,Cc1ccc(cc1)COc2ccccc2C[NH2+]CCCSc3nnnn3c4ccccc4,,2,0
1144,L001145,D000821,c1cc(cc(c1)Cl)NC(=O)CSc2[nH]c(=O)c(c(n2)N)NC(=O)c3cccs3,,1,0
1145,L001146,D000822,CCOc1ccc(cc1)S(=O)(=O)[N-]c2cc(c(cc2C(=O)Nc3[n-]ncn3)OC)OC,,1,0
1146,L001147,D000823,C/C(=N\N(C1CCCC1)C(=[NH2+])N)/C=N/N(C2CCCC2)C(=[NH2+])N,,2,0
1147,L001148,D000824,c1cnn(c1)c2ccc(cc2)NC(=O)c3c(c[nH]n3)Br,,2,0
1148,L001149,D000825,CN(C)C(=O)Sc1cccc(c1)NC(=O)C2(CCCC2)c3cccc(c3)OC,,1,0
1149,L001150,D000826,c1ccc(cc1)N\2C(=O)[C@H](S/C2=C(/C#N)\C(=O)NCC/N=C(/C(=C/3\N(C(=O)[C@@H](S3)Cc4ccc(cc4)Cl)c5ccccc5)/C#N)\[O-])Cc6ccc(cc6)Cl,,1,0
1150,L001151,D000827,CC[C@]1([C@H](C[C@@H]1OC(C)C)[O-])C,,1,0
1151,L001152,D000828,c1ccn(c(=O)c1)CCOC(=O)c2ccc(cc2N)Cl,,1,0
1152,L001153,D000829,c1ccc(cc1)N2C(=O)c3ccc(cc3C2=O)NC(=O)c4cc(cc(c4)NC(=O)c5ccc(cc5)[N+](=O)[O-])C(=O)Nc6ccc7c(c6)C(=O)N(C7=O)c8ccccc8,,11,0
1153,L001154,D000830,Cc1cc(c(o1)C)c2nnc(o2)C[NH+]3CCCC[C@H]3CN,,2,0
1154,L001155,D000831,C[C@]12CC[C@@H]([C@@]1([C@H](CC3=C2CC[C@H]4[C@@]3(C[C@@H]([C@@H](C4(C)C)OC(=O)C[C@@](C)(CC(=O)NCC(=O)OC)O)O)C)O)C)[C@@H](CC[C@@H](C(C)(C)O)O)CO,,1,0
1155,L001156,D000832,Cc1cc(nnc1c2cccs2)NC,,1,0
1156,L001157,D000833,Cc1c(c(n2c(n1)c(cn2)C(=O)N)C)CCC(=O)Nc3nc[nH]n3,,2,0
1157,L001158,D000834,c1ccc2c(c1)c(c[nH]2)[C@H](C(=O)NC3CCCC3)N(c4cccc(c4)F)C(=O)c5c(c(ns5)C(=O)N)N,,10,0
1158,L001159,D000835,C[C@@H]1CCCCCN1S(=O)(=O)c2cnn(c2)CC[NH3+],,1,0
1159,L001160,D000836,C[C@H](CCCC#C)C=O,,1,0
1160,L001161,D000837,CC[N+]1(CCc2c(c3cc(ccc3[nH]2)C)C1)C,,1,0
1161,L001162,D000838,Cn1c2c(c(=O)[nH]c1=O)n(c(n2)N/N=C/Cn3c4c(nc3Br)n(c(=O)n(c4=O)C)C)CCO,,3,0
1162,L001163,D000839,Cc1cccc(c1n2c(c[nH]c2=S)C)Cl,,1,0
1163,L001164,D000840,CC[C@@H](C1CC1)NN,,1,0
1164,L001165,D000841,CC1=NC(=C)C([C@@H](C1C(=O)OCCOC(=O)c2ccc(cc2)NC(=O)C)c3cccc(c3)[N+](=O)[O-])C(=O)OCCNC(=O)c4ccccc4O,,4,0
1165,L001166,D000842,Cc1ccc(cc1)S(=O)(=O)C2(C(NCCCNCCNCCCN2)(S(=O)(=O)c3ccc(cc3)C)S(=O)(=O)c4ccc(cc4)C)S(=O)(=O)c5ccc(cc5)C,,1,0
1166,L001167,D000843,C1CC(C1)NCC2(CC2)N,,1,0
1167,L001168,D000844,Cc1cc(c(s1)C)[C@@H](C)NS(=O)(=O)c2cc(ccc2F)N,,2,0
1168,L001169,D000845,c1ccc(cc1)C(c2ccccc2)(c3ccccc3)n4cc(nc4)C[C@@H](C(=O)Oc5c(c(c(c(c5F)F)F)F)F)NC(=O)OCC6c7ccccc7-c8c6cccc8,,1,0
1169,L001170,D000846,C=CC[NH+](Cc1ccc(cc1F)F)Cc2cccn2Cc3ccc(cc3)F,,1,0
1170,L001171,D000847,CC[C@@H](C)Oc1ccc2c(c1)[C@H]3C=CC[C@H]3[C@@H](N2)c4cc(cc(c4O)Cl)Cl,,1,0
1171,L001172,D000848,C[C@@H](C[NH3+])S(=O)(=O)N1CC(=O)NC(=O)C1(C)C,,1,0
1172,L001173,D000849,CCCC(CCC)(C[NH+]1CCC[C@H](CC1)C(C)C)CBr,,1,0
1173,L001174,D000850,c1ccc(c(c1)C2=Nc3ncnn3[C@H](C2)c4ccc(cc4)Br)F,,1,0
1174,L001175,D000851,Cc1c(nc(nn1)SCc2ccc(cc2)Cl)C/C=[NH+]\c3ccc(cc3)F,,6,0
1175,L001176,D000852,Cc1ccc2c(c1)[C@@]3(CC(=Nc4c3c(nn4c5c6c([nH]cn6)ncn5)C)O)C(=O)N2Cc7cccc(c7)C#N,,1,0
1176,L001177,D000853,CCCn1c2ccccc2[nH+]c1CCC[C@H](C(C)(C)C)Br,,2,0
1177,L001178,D000854,c1cc2c(cc(cc2)/C=N/c3ccc(cc3)/N=C/c4cc5c(cc4)cccc5)cc1,,1,0
1178,L001179,D000855,c1ccc(c(c1)[C@@H]2C=C(N=C3N2NC=[NH+]3)c4ccc(cc4)I)Cl,,1,0
1179,L001180,D000856,c1ccc(cc1)C2=C[C@@H](N=N2)[C@@H]3NN[C@@H](N3N)SCC(=O)Nc4ccc(c(c4)Cl)F,,2,0
1180,L001181,D000857,Cc1ccc(cc1[C@H](Cc2c(c(nn2C)C)Cl)NN)Br,,1,0
1181,L001182,D000858,c1c\2c(c(cc1Br)Br)NC(=O)/C2=N\NC(=O)CCCC(=O)N/N=C/3\C(=O)Nc4c3cc(cc4Br)Br,,3,0
1182,L001183,D000859,CC(C)C[C@H](C(=O)OC(C)C)NC(=O)CN1CCOCCOCC[NH+](CCOCCOCC1)CC(=O)N[C@@H](C(=O)OC(C)C)OC(C)C,,2,0
1183,L001184,D000860,Cc1cc(c(cc1Cl)C)[C@H](c2cscc2C)Cl,,1,0
1184,L001185,D000861,C[C@H](C(=O)N)NC[C@H]1CCC[NH2+]C1,,1,0
1185,L001186,D000862,c1cc(c(c(c1)S(=O)(=O)N2CCCSCC2)C(=S)N)F,,1,0
1186,L001187,D000863,C/C(=C\c1ccco1)/C=N/NC(=O)c2c(n(nn2)c3c(non3)N)CNc4ccccc4C(=O)N,,5,0
1187,L001188,D000864,COc1cc(ccc1O)/C=C/C(=O)N[C@H]([C@H](c2cccc(c2)[N+](=O)[O-])O)C(=O)[O-],,1,0
1188,L001189,D000865,CC[NH+]1C[C@@H]2[C@@H]([C@H]3[C@@]([C@H](C[C@H]([C@]3(C1)COC)O)OC)([C@@H]4C[C@]5([C@@H]([C@@H]4[C@@]2([C@H]([C@@H]5OC)O)O)O)O)C)OC,,7,0
1189,L001190,D000866,C[C@H](C(=O)NCC(=O)N(C)[C@@H](Cc1ccccc1)C(=O)NCCO)NC(=O)[C@@H](Cc2cc(c(c(c2)I)O)I)N,,2,0
1190,L001191,D000867,CCC(C)(C)c1ccc(cc1)[C@H](c2ccc(cc2)Br)Br,,1,0
1191,L001192,D000868,CCc1cc([nH]n1)CN2CCC[C@@H](C2)c3c(c[nH]n3)CC,,2,0
1192,L001193,D000869,C[NH+](C)[C@H]1[C@H]2C[C@@H]3Cc4c(ccc(c4C(=O)C3=C([C@]2(C(=O)/C(=C(\N)/O)/C1=O)O)[O-])O)N(C)C,,6,0
1193,L001194,D000870,CC[C@](C)(CC#N)C#N,,1,0
1194,L001195,D000871,Cc1ccc(c(c1)C)[C@@H](c2ccc(cc2OC)Cl)N,,1,0
1195,L001196,D000872,c1cc(ccc1NC(=O)[C@@H]2[C@@H](C(=O)N(C2=O)c3ccc(cc3)S(=O)(=O)N)NNC(=O)CC#N)S(=O)(=O)N,,1,0
1196,L001197,D000873,C[NH+](Cc1cccc2c1cccc2)Cc3csc(n3)Cc4ccc(cc4Cl)F,,2,0
1197,L001198,D000874,Cc1c(c(n(n1)C)Cl)C[C@H](c2cccc(c2Br)F)NN,,1,0
1198,L001199,D000875,CCCC(CCC)(CN(CCOC)[C@@H](C)CC)CS,,1,0
1199,L001200,D000876,Cc1cc2c(cc1Br)nc-3c(=O)[nH]c(=O)nc3n2C[C@@H]([C@@H]([C@@H](CO)O)O)O,,1,0
1200,L001201,D000877,CCO[N-]S(=O)(=O)C(F)(F)F,,1,0
1201,L001202,D000878,Cn1c2c(c(=O)n(c1=O)C)n(c(n2)N/N=C\3/c4ccccc4NC3=O)C[C@H](COc5ccc(cc5)OC)O,,1,0
1202,L001203,D000879,c1[nH]c2c(n1)CN[C@H](C2)C(=O)N3CC[NH+]4CCCC[C@@H]4C3,,1,0
1203,L001204,D000880,C/C(=N/N=C(/N)\[NH-])/c1cnn(c1)C,,1,0
1204,L001205,D000881,c1cc(cc(c1)Br)Cc2nc(c(c(n2)[O-])I)C3CC3,,1,0
1205,L001206,D000882,c1cc(ncc1Cl)[N-]S(=O)(=O)c2c[nH+][nH]c2N,,1,0
1206,L001207,D000883,c1cc(sc1)C[C@@H](C(=O)N)NC(=O)[C@@]2(C[C@@H]([C@H]([C@@H](C2)O)O)NC(=O)CC3(CCCC3)CC(=O)[O-])O,,1,0
1207,L001208,D000884,c1ccc(cc1)N2C(=O)c3ccc(cc3C2=O)NC(=O)c4ccc(cc4)N5C(=O)c6ccc(cc6C5=O)C(=O)Nc7ccc8c(c7)C(=O)N(C8=O)c9ccccc9,,4,0
1208,L001209,D000885,CC[C@@H]1CCCN1[C@@H](C)C#N,,1,0
1209,L001210,D000886,CCC/C(=N/c1c(cc(cc1C)Br)C)/N,,1,0
1210,L001211,D000887,c1cc2c(cc1S(=O)(=O)N[C@@H]3C[C@@H]3N)NC(=O)CO2,,1,0
1211,L001212,D000888,c1ccc(cc1)/C=C\c2nc3ccccc3n2Cc4c(cccc4Cl)Cl,,1,0
1212,L001213,D000889,CC[C@@H](C(=O)N1C[C@H](C[C@H]1C[C@H]2c3ccccc3C[C@H]2[C@@H]4Cc5ccccc5[C@@H]4C[C@@H]6C[C@@H](CN6C(=O)[C@H](CC)NC(=O)[C@H](C)NC)O)O)NC(=O)[C@H](C)NC,,4,0
1213,L001214,D000890,CC[C@H]([C@H](c1ccc(s1)Br)Sc2c(cccn2)Cl)N,,1,0
1214,L001215,D000891,CC[C@H]1CCC[C@H](C1)NC(=O)NCCCCC(=O)O,,1,0
1215,L001216,D000892,c1c(c(=O)[nH]c(=O)[nH]1)S(=O)(=O)NC[C@H]2CCC[C@@H]2CO,,2,0
1216,L001217,D000893,Cc1cccc(c1)c2c(c(n(n2)c3ccc(c(c3)C)C)c4cccc(c4)C)Cl,,1,0
1217,L001218,D000894,c1[nH]c2c(n1)C[C@H](N(C2)C(=O)c3[n-]ncn3)C(=O)[O-],,2,0
1218,L001219,D000895,c1cc(cc(c1)S(=O)(=O)N[C@H]2C[C@](C[C@H]([C@@H]2O)O)(C(=O)N[C@H](CC(=O)[O-])C(=O)N)O)C(F)(F)F,,1,0
1219,L001220,D000896,c1cc(ccc1[C@@H](c2ccc3c(c2)CCCC3)[NH3+])I,,1,0
1220,L001221,D000897,C[C@@H](C(=O)N[C@@H](CC(=O)O)C(=O)Nc1ccc2c(cc(=O)oc2c1)C(F)(F)F)NC(=O)[C@H](C(C)C)NC(=O)[C@H](Cc3ccc(cc3)O)NC(=O)C,,4,0
1221,L001222,D000898,c1ccc(cc1)n2c(=O)c3ccccc3n4c2nnc4SCC(=O)N5CC(=O)Nc6c5cccc6,,1,0
1222,L001223,D000899,COc1cccc(c1OC)[C@@H]2CC(=NN2C(=O)CSc3nnc(n3c4ccccc4)CNC(=O)COc5ccccc5)c6cccs6,,1,0
1223,L001224,D000900,Cc1c(c(on1)C)c2[nH]c(=O)c(c([nH+]2)[O-])I,,1,0
1224,L001225,D000901,C[C@](CNC(=O)n1cc[nH+]c1)(CO)O,,1,0
1225,L001226,D000902,CCC[C@H]([C@@H](CO)[NH3+])O,,1,0
1226,L001227,D000903,C[C@H](C(=O)N)N1CC(C1)[NH3+],,1,0
1227,L001228,D000904,C[C@]1(c2c(ccc(c2C(=O)[C@H]3[C@@H]1C[C@H]4[C@@H](C(=O)C(=C([C@@]4(C3=O)O)O)C(=O)N)[NH+](C)C)O)Cl)O,,8,0
1228,L001229,D000905,Cc1ccc(c(c1)OCCn2c3ccccc3[nH+]c2C(C)(C)C)C(C)C,,2,0
1229,L001230,D000906,CCCCCOc1ccc(cc1OCC)[C@H]2C(=C(C(=O)N2c3nnc(s3)SCc4ccc(cc4Cl)Cl)O)C(=O)c5ccc6c(c5)C[C@@H](O6)C,,2,0
1230,L001231,D000907,c1cc2c(cc1C(F)(F)F)CNCC23CCCC3,,1,0
1231,L001232,D000908,Cc1cc(c(n1c2cc(ccc2Cl)Cl)C)/C=N/N=C(/C(=O)NCC(C)C)\[O-],,1,0
1232,L001233,D000909,C[C@@]1([C@@]([C@@]([C@@]([C@@](O1)(C)O[C@@]2([C@@](O[C@H]([C@]([C@]2(C)O)(C)O)O)(C)CO)C)(C)O)(C)O)(C)O)CO,,6,0
1233,L001234,D000910,COc1cccc(c1OC)[C@@H]2CC(=NN2C(=O)CSc3nnc(n3CCc4ccccc4)CNC(=O)COc5ccccc5)c6cccs6,,1,0
1234,L001235,D000911,COCCCN1[C@H](c2c([nH]nc2C1=O)c3ccccc3[O-])c4cccc(c4)Cl,,1,0
1235,L001236,D000912,c1cc(c(cc1Cl)Cl)C(=O)NNc2c(c(ncn2)Nc3ccc(cn3)Br)N,,1,0
1236,L001237,D000913,CC(C)NC(=O)c1cccc2c1N[C@@H]([C@H]3[C@H]2C=CC3)c4ccc(cc4Cl)Cl,,1,0
1237,L001238,D000914,c1cc(ccc1c2csc(n2)[C@@H](C#N)/C(=N/NC(=O)C(=O)N)/C(=N/c3ccc(cc3)[N+](=O)[O-])/[O-])[N+](=O)[O-],,1,0
1238,L001239,D000915,C[C@@H](C(=O)NCC(=O)N[C@@H](Cc1c[nH]cn1)C(=O)N2CCC[C@@H]2C(=O)N)NC(=O)[C@@H](Cc3ccc(cc3)OC(=O)OC(C)(C)C)NC(=O)OC(C)(C)C,,3,0
1239,L001240,D000916,CN([C@H]1CCCC[C@@H]1C[NH3+])S(=O)(=O)C2CCS(=O)(=O)CC2,,1,0
1240,L001241,D000917,C1C[C@H](C[C@@H](C1)Br)[C@@H]2CCO[C@@]3(C2)CCOC3,,2,0
1241,L001242,D000918,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)O[C@H]2[C@@H]([C@@H](CO[C@@H]2O[C@H]3CC[C@]4([C@@H](C3(C)C)CC[C@@]5([C@H]4CC=C6[C@]5(CC[C@@]7([C@H]6CC(CC7)(C)C)C(=O)O)C)C)C)O)O)O)O)O,,5,0
1242,L001243,D000919,CS(=O)(=O)Nc1ccc(cc1)c2csc(n2)NC(=O)c3ccc(cc3)CNC(=O)N,,1,0
1243,L001244,D000920,Cc1c(c(n[nH]1)N)OC,,1,0
1244,L001245,D000921,c1ccc2c(c1)cccc2OCCCn3c4ccccc4[nH+]c3c5ccco5,,3,0
1245,L001246,D000922,CC(C)N1CCN(CC1)S(=O)(=O)N2CCC[C@@H](C2)C[NH3+],,2,0
1246,L001247,D000923,CCc1nc2n(n1)CCC[C@@H]2NC(=O)Nc3ccc(cc3C)C(=O)NCC,,3,0
1247,L001248,D000924,CC(C)(CCCOCc1ccc(cc1)OC)/C(=N/O)/N,,1,0
1248,L001249,D000925,CC(C)N(C(C)C)[P@](OCCC#N)O[C@H]1C[C@@H](O[C@@H]1COC(c2ccccc2)(c3ccc(cc3)OC)c4ccc(cc4)OC)n5cnc6c5ncnc6/N=C(/COc7ccccc7)\[O-],,3,0
1249,L001250,D000926,C[C@@H]1CSCCN1c2nc3c(s2)[C@@H](CC(C3)(C)C)[NH3+],,1,0
1250,L001251,D000927,Cc1ccc(cc1)C2=NN3C(=[NH2+])/C(=C/c4ccc(cc4)[O-])/C(=O)N=C3S2,,1,0
1251,L001252,D000928,Cc1ccc(c(c1)[O-])C(=O)CC(=O)C,,1,0
1252,L001253,D000929,CCC[C@@H](COc1cc(c(cc1C)Cl)C(C)C)CBr,,1,0
1253,L001254,D000930,Cc1nccc(n1)C(=O)N2CCCc3c2ccc(c3)C(F)(F)F,,1,0
1254,L001255,D000931,CN(Cc1ccoc1)S(=O)(=O)c2cc(cnc2)C#CC[NH3+],,2,0
1255,L001256,D000932,c1c(cc(c2c1/C(=N\NC(=O)CCCCC(=O)N/N=C\3/c4cc(cc(c4NC3=O)Br)Br)/C(=O)N2)Br)Br,,2,0
1256,L001257,D000933,Cc1c(c(n(n1)c2ccccc2)Oc3ccc(cc3)F)C[NH+](C[C@@H](COCC#C)O)C(C)C,,4,0
1257,L001258,D000934,c1c(cc(c2c1OCCO2)Cl)CC(=O)N3CCC(CC3)C(=O)N,,1,0
1258,L001259,D000935,c1c[nH+]cc(c1N2CCC[C@@H](C2)Cl)Cl,,1,0
1259,L001260,D000936,CC(C)c1ccccc1OCCCCn2c3ccccc3[nH+]c2CCCNC(=O)C=C,,3,0
1260,L001261,D000937,CC(C)(C)c1cc(cc(c1F)C(C)(C)C)SCCc2cc[nH+]cc2,,2,0
1261,L001262,D000938,CCC[NH+]1CCC[C@](CC1)(CN)N2CCn3cnnc3C2,,1,0
1262,L001263,D000939,C[C@H]1CN(CC[C@@H]1[NH3+])CC(=O)N(C)[C@@H]2CCS(=O)(=O)C2,,4,0
1263,L001264,D000940,c1cc(ccc1OP2(=NP(=NP(=N2)(Oc3ccc(cc3)Cl)Oc4ccc(cc4)Cl)(Oc5ccc(cc5)Cl)Oc6ccc(cc6)Cl)Oc7ccc(cc7)Cl)Cl,,3,0
1264,L001265,D000941,c1cc(cc(c1)Cl)Cn2c3c(c(=O)nc([nH]3)[C@H]4CCCN(C4)S(=O)(=O)c5ccc6c(c5)OCCO6)nn2,,1,0
1265,L001266,D000942,C[C@@H](C(=O)NC(=O)NC)N1CCC(CC1)C(=S)N,,3,0
1266,L001267,D000943,Cc1c2c(n[nH]1)OC(=C([C@H]2[C@H](C)c3ccccc3)C#N)N,,1,0
1267,L001268,D000944,CC1([C@@H]([C@H]([NH2+][C@@H]([C@@H]1[N+](=O)[O-])c2cc(ccc2O)Br)c3cc(ccc3O)Br)[N+](=O)[O-])C,,1,0
1268,L001269,D000945,C1CC[C@@H]([C@@H](C1)[NH3+])NC(=O)N[C@@H]2[C@@H]3CC[C@@H](C3)[C@@H]2C(=O)[O-],,1,0
1269,L001270,D000946,CC[C@H](C(=O)Nc1cc(on1)C)Sc2nnc(n2N)C(F)(F)F,,1,0
1270,L001271,D000947,CC[C@H](C[NH+](CC=C)CC(=O)N1CCc2c(ccs2)[C@@H]1COc3ccc(cc3)C(C)C)O,,4,0
1271,L001272,D000948,Cc1c(c(=O)n(n1C)c2ccccc2)NC(=O)/C(=C/c3cn(nc3c4ccc(cc4)OCc5ccc(cc5Cl)Cl)c6ccccc6)/C#N,,2,0
1272,L001273,D000949,c1ccc(c(c1)C(=O)NNc2c(c(ncn2)NNC(=O)c3ccc(cc3Cl)Cl)N)Cl,,13,0
1273,L001274,D000950,c1ccc(cc1)Oc2ccc(cc2)NC(=S)N(CCCn3cc[nH+]c3)Cc4cccc(c4)F,,4,0
1274,L001275,D000951,c1ccc2c(c1)cc(s2)C(=O)N3C[C@H]4CC[C@@H]3CN(C4)Cc5cscn5,,1,0
1275,L001276,D000952,c1cc2c(cc1Br)n(c([nH+]2)CCCl)CC(C3CC3)C4CC4,,4,0
1276,L001277,D000953,C[C@@H](C1=NC(=O)C2=C(CSC2=N1)c3cccs3)S[C@H]4NN=C(N4N)C5CCCCC5,,1,0
1277,L001278,D000954,CC1=C(N2[C@H]([C@@H](C2=O)NC(=O)/C(=N\OC)/c3csc(n3)N)SC1)C(=O)[O-],,2,0
1278,L001279,D000955,CC(C)(C)[C@@H](C(=O)N1C[C@@H](C[C@H]1C(=O)N(C(=O)[C@]2(C[C@H]2C=C)[NH3+])S(=O)(=O)C3CC3)Oc4c5cc(ccc5c(cn4)OC)Cl)NC(=O)OC(C)(C)C,,1,0
1279,L001280,D000956,Cc1nnc(s1)SCC2=C(N3[C@@H]([C@H](C3=O)NC(=O)/C(=N/OC)/c4csc(n4)N)SC2)C(=O)[O-],,1,0
1280,L001281,D000957,Cc1c(c(=O)n(n1C)c2ccccc2)NC(=O)CCCN3C(=O)/C(=C\4/C(=O)N(C(=S)S4)CCCC(=O)Nc5c(n(n(c5=O)c6ccccc6)C)C)/SC3=S,,2,0
1281,L001282,D000958,CCOc1ccc(cc1)[C@@H]2[C@H](N[NH2+]N2c3c(non3)N)C(=O)N/N=C/C4=c5ccccc5=[NH+]C4,,7,0
1282,L001283,D000959,CC[C@@H]1CCC[C@H](C1)OCc2cc(ccc2Cl)N,,1,0
1283,L001284,D000960,C[C@@H]1CC[C@H](C1)S(=O)(=O)N,,1,0
1284,L001285,D000961,CCc1cnc(nc1N2CC(C2)OCc3ccccc3F)N,,1,0
1285,L001286,D000962,CSC(SC)SC,,1,0
1286,L001287,D000963,c1cc(ccc1n2c(cc(n2)C(F)(F)F)[S-])Br,,1,0
1287,L001288,D000964,Cc1ccc(cc1)NC(=O)Cn2c3c(sc2=O)[C@H]([C@H]4[C@H](S3)C(=O)N(C4=O)C(=O)N)c5cccnc5,,3,0
1288,L001289,D000965,CC(C)C[NH+](Cc1ccccc1F)CC(=O)N2CCS[C@H]2c3ccccc3Cl,,4,0
1289,L001290,D000966,CCCCCC[n+]1c(csc1Nc2ccc(cc2)C)c3ccc(cc3)S(=O)(=O)N(CC)CC,,4,0
1290,L001291,D000967,Cc1c(sc(n1)n2c(cc(n2)c3ccccc3)c4ccccc4)C(=O)/C=C(/C(=O)Nc5ccccc5C(=O)C)\NNC(=O)c6ccccc6S(=O)(=O)N,,2,0
1291,L001292,D000968,c1cc(cnc1)c2c(cn[nH]2)C[NH2+]CC(=O)N3CCCC3,,1,0
1292,L001293,D000969,C[C@H]1CCC[C@@H](C1)[NH2+][C@@H](C)c2ccc(cc2[O-])F,,1,0
1293,L001294,D000970,C1CSC[C@H]1c2nnc(n2N)[S-],,1,0
1294,L001295,D000971,Cc1cc(n[nH]1)Oc2c(cc(cn2)Br)N,,1,0
1295,L001296,D000972,c1ccc2c(c1)C[C@@H](OC2=O)C(=O)Nc3c[nH]cc(c3=O)Br,,1,0
1296,L001297,D000973,CCc1ccccc1N([C@@H](c2ccc(cc2)F)C(=O)NC[C@H]3CCCO3)C(=O)c4c(c(ns4)C(=O)N)N,,1,0
